request_id,mol_id,xyz_path,xyz_status,notes
qreq_7649b87c3ddeb346,mol_umnkxpulidjlsu-uhfffaoysa-n,data/raw/generated/governance_dft_singlepoint_xyz/qreq_7649b87c3ddeb346.xyz,generated,governance DFT executed XYZ input; source=/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_fc864a777b886ebe/xtbopt.xyz
qreq_1690c1491e9c9662,mol_qysgyzvsczslht-uhfffaoysa-n,data/raw/generated/governance_dft_singlepoint_xyz/qreq_1690c1491e9c9662.xyz,generated,governance DFT executed XYZ input; source=/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_030b1aa9a94d0f9f/xtbopt.xyz
qreq_0504dcb42f7d61fe,mol_vopwnxzwbydodv-uhfffaoysa-n,data/raw/generated/governance_dft_singlepoint_xyz/qreq_0504dcb42f7d61fe.xyz,generated,governance DFT executed XYZ input; source=/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_42936f2e8d47f97e/xtbopt.xyz
qreq_6c7effe7591df18d,mol_yfmfnykeudldtl-uhfffaoysa-n,data/raw/generated/governance_dft_singlepoint_xyz/qreq_6c7effe7591df18d.xyz,generated,governance DFT executed XYZ input; source=/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_7409b07997e96b1f/xtbopt.xyz
qreq_641c52bd85906d04,mol_xpdwgbqvdmorpb-uhfffaoysa-n,data/raw/generated/governance_dft_singlepoint_xyz/qreq_641c52bd85906d04.xyz,generated,governance DFT executed XYZ input; source=/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_95d9aae33b95135b/xtbopt.xyz
qreq_be14bda3b9853c21,mol_fyirupztypildh-uhfffaoysa-n,data/raw/generated/governance_dft_singlepoint_xyz/qreq_be14bda3b9853c21.xyz,generated,governance DFT executed XYZ input; source=/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_03721bb6b2f4c435/xtbopt.xyz
qreq_05f130e0a65ce18c,mol_nsgxibwmjzwtpy-uhfffaoysa-n,data/raw/generated/governance_dft_singlepoint_xyz/qreq_05f130e0a65ce18c.xyz,generated,governance DFT executed XYZ input; source=/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_7dedcb23dc4b48ce/xtbopt.xyz
qreq_353659ea2038ff9d,mol_awtofsdlnreifs-uhfffaoysa-n,data/raw/generated/governance_dft_singlepoint_xyz/qreq_353659ea2038ff9d.xyz,generated,governance DFT executed XYZ input; source=/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_2d80adc47a5db8a9/xtbopt.xyz
qreq_4869cfa2de69d73e,mol_mssnhsvigihoja-uhfffaoysa-n,data/raw/generated/governance_dft_singlepoint_xyz/qreq_4869cfa2de69d73e.xyz,generated,governance DFT executed XYZ input; source=/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_2468622b8566b7a8/xtbopt.xyz
qreq_06e4e72d49c0c872,mol_rwriwbaiicgttq-uhfffaoysa-n,data/raw/generated/governance_dft_singlepoint_xyz/qreq_06e4e72d49c0c872.xyz,generated,governance DFT executed XYZ input; source=/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_1721dd29a5f82ba7/xtbopt.xyz
qreq_90d42e554321c3c5,mol_wzlfpvprzgtckp-uhfffaoysa-n,data/raw/generated/governance_dft_singlepoint_xyz/qreq_90d42e554321c3c5.xyz,generated,governance DFT executed XYZ input; source=/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_258ae6cf1f745439/xtbopt.xyz
qreq_a5f1a85877a03bb6,mol_nehmkbqyuwjmip-uhfffaoysa-n,data/raw/generated/governance_dft_singlepoint_xyz/qreq_a5f1a85877a03bb6.xyz,generated,governance DFT executed XYZ input; source=/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_995eb861bf73a8d0/xtbopt.xyz
qreq_2b3b2eb4f83a9718,mol_nbvxsuqywxrmnv-uhfffaoysa-n,data/raw/generated/governance_dft_singlepoint_xyz/qreq_2b3b2eb4f83a9718.xyz,generated,governance DFT executed XYZ input; source=/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_2968e9ed041dc5df/xtbopt.xyz
qreq_ab55ed2af0b7e18b,mol_vnwktokethgbqd-uhfffaoysa-n,data/raw/generated/governance_dft_singlepoint_xyz/qreq_ab55ed2af0b7e18b.xyz,generated,governance DFT executed XYZ input; source=/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_4bc62fd46818553d/xtbopt.xyz
qreq_59932a8c05cc7b53,mol_tzihfwkzfhzasv-uhfffaoysa-n,data/raw/generated/governance_dft_singlepoint_xyz/qreq_59932a8c05cc7b53.xyz,generated,governance DFT executed XYZ input; source=/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_62d1e6a2653503dc/xtbopt.xyz
qreq_887fe8b2980a712d,mol_ufhflcqgniynrp-uhfffaoysa-n,data/raw/generated/governance_dft_singlepoint_xyz/qreq_887fe8b2980a712d.xyz,generated,governance DFT executed XYZ input; source=/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_604b490c1ec2a355/xtbopt.xyz
qreq_68d2bbb0eb5be7da,mol_swqjxjoglnczey-uhfffaoysa-n,data/raw/generated/governance_dft_singlepoint_xyz/qreq_68d2bbb0eb5be7da.xyz,generated,governance DFT executed XYZ input; source=/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_10785462c7c9d313/xtbopt.xyz
qreq_32f137de422f887e,mol_gkaogpiiycishv-uhfffaoysa-n,data/raw/generated/governance_dft_singlepoint_xyz/qreq_32f137de422f887e.xyz,generated,governance DFT executed XYZ input; source=/home/ifs1/myDB/R-PhysGen-DB/data/raw/manual/quantum_pilot_artifacts/qreq_195360bfb8d39ca5/xtbopt.xyz
